FileName,Test Id,Model Name,Is_Valid,had_outliers,source_type,is_synthetic,base_curve_id,aug_id,tmax_original,train_horizon,observed_tmax,is_censored,n_points_observed,max_gap_hours,median_dt_hours,missing_frac_on_grid,low_resolution,too_sparse,initial_OD,final_OD,max_OD,min_OD,range_OD,auc,auc_per_hour,net_change_per_hour,max_slope,time_of_max_slope,time_of_max_OD,monotonicity_fraction,largest_drop_frac,dip_fraction,roughness,noise_residual_std,lag_time,lag_time_est,plateau_OD,growth_phase_duration,symmetry_factor,final_to_peak_ratio,time_to_peak,num_slope_sign_changes,multi_phase_flag,logistic_fit_mse,logistic_AIC,gompertz_AIC,richards_AIC,flat_AIC,best_model_AIC,best_model_name
syn,syn_46,Gompertz,0,0,synthetic,1,syn_46_A,syn_46_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,7.865103758521869,0.6554253132101557,0.08333333333333333,0.5166067978145172,4.0,12.0,0.6666666666666666,0.08207446407189467,0.2267287136666563,0.08730651973675416,0.09843627539403198,3.0,3.0,0.9876451346368149,2.0,1.0,1.0,12.0,6,0,,,,,,,
syn,syn_460,Flat,0,0,synthetic,1,syn_460_A,syn_460_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,0.13268670891444326,1.0,0.0,1.0,3.9319151271100887,0.3931915127110089,0.013268670891444326,0.9907591668155976,0.5,1.5,0.4,0.2836113740953085,1.7173944692729173,0.21584724509884862,0.13007413662671047,0.5,0.5,0.13268670891444326,1.0,0.15,0.13268670891444326,1.5,10,0,,,,,,,
syn,syn_460,Flat,0,0,synthetic,1,syn_460_A,syn_460_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.6455375371642761,1.0,0.0,1.0,4.4531295373992075,0.37109412811660064,0.053794794763689674,0.9907591668155976,0.5,1.5,0.5,0.2836113740953085,1.726561248576251,0.20862159626481888,0.14769528224211556,0.5,0.5,0.24558802992270248,1.0,0.125,0.6455375371642761,1.5,14,0,,,,,,,
syn,syn_460,Flat,0,0,synthetic,1,syn_460_A,syn_460_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.19420716866230645,1.0,0.0,1.0,5.621987598733138,0.3513742249208211,0.012137948041394153,0.9907591668155976,0.5,1.5,0.46875,0.2836113740953085,2.3377113711334987,0.1890547480049586,0.12033517347262743,0.5,0.5,0.2887030358519576,1.0,0.09375,0.19420716866230645,1.5,17,1,,,,,,,
syn,syn_461,ModifiedGompertz,1,0,synthetic,1,syn_461_A,syn_461_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.737128766567191,0.46714109582089886,0.125,0.1982062320917033,4.5,8.0,1.0,,0.0,0.025077171383658402,0.11265857970674292,2.0,2.0,0.9671103679585231,5.0,1.0,1.0,8.0,0,0,,,,,,,
syn,syn_461,ModifiedGompertz,1,0,synthetic,1,syn_461_A,syn_461_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.756010366820641,0.4756010366820641,0.1,0.15604815138295258,4.5,10.0,1.0,,0.0,0.0173924664487654,0.10063310777218869,2.0,2.0,0.9324398896980554,7.0,1.0,1.0,10.0,0,0,,,,,,,
syn,syn_461,ModifiedGompertz,1,0,synthetic,1,syn_461_A,syn_461_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,5.182927891802583,0.43191065765021525,0.08333333333333333,0.14309897154287277,11.0,12.0,1.0,,0.0,0.016624167393773717,0.09552937120398736,2.5,2.5,0.8977991298303181,9.0,1.0,1.0,12.0,0,0,,,,,,,
syn,syn_462,Diauxic,0,0,synthetic,1,syn_462_A,syn_462_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.08936331714783335,0.9471836230544334,1.0,0.0,1.0,5.4215936691728,0.6776992086466,0.10722753823832501,0.7227858047218365,2.5,5.5,0.5625,0.07572552330386934,0.20207775200973183,0.12148017293796966,0.12070935948324803,2.0,2.0,0.9774206621825519,3.5,0.6875,0.9471836230544334,5.5,6,0,,,,,,,
syn,syn_462,Diauxic,0,0,synthetic,1,syn_462_A,syn_462_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.08786214943248977,0.8876722823253579,1.0,0.0,1.0,7.1748650896166835,0.7174865089616683,0.07998101328928682,0.710644103296831,2.5,7.5,0.55,0.0744534497681118,0.3326826613877321,0.11285237809360477,0.10688328255066908,2.0,2.0,0.9088451689745559,5.5,0.75,0.8876722823253579,7.5,8,0,,,,,,,
syn,syn_462,Diauxic,0,0,synthetic,1,syn_462_A,syn_462_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.052677652212750996,0.9407938211078357,1.0,0.0,1.0,9.637910836973035,0.6023694273108147,0.055507260555942795,0.44465968915281096,11.0,14.0,0.5625,0.0878875013435364,0.35557282805137547,0.07470655155003715,0.08574315742303222,2.5,2.5,0.959645542043173,9.5,0.875,0.9407938211078357,14.0,12,1,,,,,,,
syn,syn_463,Gompertz,1,0,synthetic,1,syn_463_A,syn_463_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.10075481284201984,0.12812485213398409,1.0,0.0,1.0,2.4118098774936954,0.3014762346867119,0.0034212549114955304,0.9839674639735936,5.5,6.0,0.5,0.5261241901034712,1.4003481866022993,0.23588925185011234,0.16748343774188226,1.0,1.0,0.12812485213398409,,0.75,0.12812485213398409,6.0,6,1,,,,,,,
syn,syn_463,Gompertz,1,0,synthetic,1,syn_463_A,syn_463_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.007735468979447994,0.9901366545120945,1.0,0.0,1.0,4.462265108223994,0.30774242125682716,0.06775180589880321,0.8364798757149908,10.5,12.0,0.5862068965517241,0.07152708666063812,0.3000507414166145,0.10474020222603611,0.10362448010120688,6.0,6.0,0.9524159236238234,5.0,0.8275862068965517,0.9901366545120945,12.0,12,0,,,,,,,
syn,syn_463,Gompertz,1,0,synthetic,1,syn_463_A,syn_463_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.007735468979447994,0.7608369748097747,1.0,0.0,1.0,5.794860774283206,0.3621787983927004,0.04706884411439542,0.8364798757149908,10.5,12.0,0.5,0.09330909205459759,0.5280899147181384,0.10472711914400558,0.0793495217121669,6.0,6.0,0.9228266876574335,5.0,0.75,0.7608369748097747,12.0,13,0,,,,,,,
syn,syn_464,Gompertz,1,0,synthetic,1,syn_464_A,syn_464_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.10137454378051287,1.0,1.0,0.0,1.0,5.92450864144414,0.7405635801805175,0.11232818202743589,0.7080739306919145,2.0,8.0,0.75,0.10137454378051287,0.1392940943280016,0.12117640373983868,0.12696148732017679,2.0,2.0,0.9930416891007672,,1.0,1.0,8.0,3,0,,,,,,,
syn,syn_464,Gompertz,1,0,synthetic,1,syn_464_A,syn_464_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.10196431536427868,0.9479241002712779,1.0,0.0,1.0,12.196136400670532,0.8411128552186574,0.05834205413151719,0.7121933266265744,2.0,8.0,0.6206896551724138,0.10196431536427868,0.23897252184949175,0.09589254049185311,0.09353835771963627,2.0,2.0,0.9479241002712779,,0.5517241379310345,0.9479241002712779,8.0,10,0,,,,,,,
syn,syn_464,Gompertz,1,0,synthetic,1,syn_464_A,syn_464_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.10196431536427868,0.9652507606049309,1.0,0.0,1.0,13.651291270737142,0.8532057044210714,0.053955402827540765,0.7121933266265744,2.0,8.0,0.59375,0.10196431536427868,0.24851661868223512,0.09160095404625719,0.09028274460208437,2.0,2.0,0.9652507606049309,,0.5,0.9652507606049309,8.0,12,0,,,,,,,
syn,syn_465,Richards,1,0,synthetic,1,syn_465_A,syn_465_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.01979390316689137,0.9619327962456715,1.0,0.0,1.0,6.085850962171039,0.6085850962171039,0.09421388930787802,0.543107211657395,3.5,6.0,0.65,0.062058770547395725,0.17910582380935114,0.08680294090324292,0.10461042516922824,3.0,3.0,0.8903483353519228,2.5,0.6,0.9619327962456715,6.0,5,0,,,,,,,
syn,syn_465,Richards,1,0,synthetic,1,syn_465_A,syn_465_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.01961885952975908,0.9500055273924791,1.0,0.0,1.0,10.227491183103785,0.705344219524399,0.06416459778363587,0.5383043458011902,3.5,12.5,0.6551724137931034,0.07107509151777847,0.30908169189907164,0.07732275214478496,0.08536816099983584,3.0,3.0,0.9500055273924791,2.5,0.8620689655172413,0.9500055273924791,12.5,9,0,,,,,,,
syn,syn_465,Richards,1,0,synthetic,1,syn_465_A,syn_465_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.01961885952975908,0.8478055584887279,1.0,0.0,1.0,11.592355164715622,0.7245221977947264,0.05176166868493555,0.5383043458011902,3.5,12.5,0.59375,0.07107509151777847,0.4169321301493252,0.07649221464424817,0.07184312380512446,3.0,3.0,0.9185237274292152,2.5,0.78125,0.8478055584887279,12.5,10,0,,,,,,,
syn,syn_466,ModifiedGompertz,0,0,synthetic,1,syn_466_A,syn_466_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.7960171335763238,0.47450214169704047,0.125,0.21079974424848325,3.5,8.0,1.0,,0.0,0.0319464913821641,0.11126492878628484,2.0,2.0,0.9439420941328557,5.5,1.0,1.0,8.0,0,0,,,,,,,
syn,syn_466,ModifiedGompertz,0,0,synthetic,1,syn_466_A,syn_466_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,8.058019852432103,0.555725507064283,0.06896551724137931,0.16112393649368584,3.5,14.5,0.896551724137931,0.0641200662995034,0.14302923738853113,0.034809945228293934,0.08716234911088794,2.0,2.0,0.8923738773330154,12.0,1.0,1.0,14.5,2,0,,,,,,,
syn,syn_466,ModifiedGompertz,0,0,synthetic,1,syn_466_A,syn_466_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,8.188314818256417,0.5117696761410261,0.0625,0.13611585887895916,3.5,16.0,0.90625,0.05416797830082021,0.12082964155177145,0.028821983779815454,0.08279970906545765,2.5,2.5,0.8930944229508826,13.0,1.0,1.0,16.0,2,0,,,,,,,
syn,syn_467,ModifiedGompertz,1,0,synthetic,1,syn_467_A,syn_467_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.595738635300337,0.35957386353003373,0.1,0.3771402762362748,7.0,10.0,0.95,0.002336779556214419,0.002336779556214419,0.05539898520410304,0.10153051898509421,3.0,3.0,0.958897115942354,5.5,1.0,1.0,10.0,2,0,,,,,,,
syn,syn_467,ModifiedGompertz,1,0,synthetic,1,syn_467_A,syn_467_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,5.995981744616264,0.41351598238732856,0.06896551724137931,0.241497723774109,7.0,14.5,0.9655172413793104,0.0014963316817271193,0.0014963316817271193,0.02987907395511482,0.08583163744389763,4.5,4.5,0.9080516950542691,9.0,1.0,1.0,14.5,2,0,,,,,,,
syn,syn_467,ModifiedGompertz,1,0,synthetic,1,syn_467_A,syn_467_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,6.532246261778551,0.4082653913611594,0.0625,0.2068692875242184,7.0,16.0,0.96875,0.0012817722008359178,0.0012817722008359178,0.02492951238460114,0.08191109618825587,5.0,5.0,0.9051350369369141,10.0,1.0,1.0,16.0,2,0,,,,,,,
syn,syn_468,ModifiedGompertz,0,0,synthetic,1,syn_468_A,syn_468_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.00496514169971436,1.0,1.0,0.0,1.0,4.953408615217491,0.49534086152174905,0.09950348583002856,0.4080897219623352,4.5,10.0,0.95,0.00496514169971436,0.00496514169971436,0.05485283225361792,0.10218975091801229,3.5,3.5,0.9502284915902388,5.5,1.0,1.0,10.0,1,0,,,,,,,
syn,syn_468,ModifiedGompertz,0,0,synthetic,1,syn_468_A,syn_468_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.004454245445157309,1.0,1.0,0.0,1.0,6.270113051142132,0.5225094209285109,0.08296214621290356,0.3660986725456025,4.5,12.0,0.875,0.004454245445157309,0.008026567050154296,0.04730147184096835,0.09540840719027592,3.5,3.5,0.9086966554207268,8.0,1.0,1.0,12.0,3,0,,,,,,,
syn,syn_468,ModifiedGompertz,0,0,synthetic,1,syn_468_A,syn_468_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.14937960100575357,0.0,1.0,0.0,1.0,7.9589974725758905,0.548896377419027,-0.01030204144867266,0.28930755667267627,4.5,12.5,0.7586206896551724,0.4188005360584944,1.006342952531357,0.11399063340051792,0.06493342477192805,4.0,4.0,0.27799169830278586,,0.8620689655172413,0.0,12.5,4,0,,,,,,,
syn,syn_469,Richards,0,0,synthetic,1,syn_469_A,syn_469_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,1.8184782044983592,0.2273097755622949,0.125,0.6098490652533404,8.0,8.0,0.875,0.005316412282191185,0.0063700137672302,0.08256925387155187,0.14202059670637718,4.0,4.0,0.6950754673733298,4.0,1.0,1.0,8.0,2,0,,,,,,,
syn,syn_469,Richards,0,0,synthetic,1,syn_469_A,syn_469_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,0.8579971433004094,1.0,0.0,1.0,3.5116293524385087,0.3511629352438509,0.08579971433004094,0.4034066015138591,8.0,8.5,0.75,0.0765744926918388,0.1477051243026791,0.07309010504498592,0.08535649884584326,4.0,4.0,0.9521802059379458,4.5,0.85,0.8579971433004094,8.5,3,0,,,,,,,
syn,syn_469,Richards,0,0,synthetic,1,syn_469_A,syn_469_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9817202269575627,1.0,0.0,1.0,7.740654669277394,0.5338382530536133,0.06770484323845259,0.4034066015138591,8.0,8.5,0.7241379310344828,0.064798633186395,0.16374037140748574,0.06229401472828958,0.08792256840228782,4.0,4.0,0.9582940143845488,4.5,0.5862068965517241,0.9817202269575627,8.5,10,0,,,,,,,
syn,syn_47,Richards,0,0,synthetic,1,syn_47_A,syn_47_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.021862536013752366,0.8319699147798688,1.0,0.0,1.0,4.430381368341051,0.5537976710426313,0.10126342234576456,0.7492546117001965,3.5,4.5,0.3125,0.06585600144943293,0.18989262123388356,0.12670380581437737,0.11073183707493173,3.0,3.0,0.8484987882178768,1.0,0.5625,0.8319699147798688,4.5,2,0,,,,,,,
syn,syn_47,Richards,0,0,synthetic,1,syn_47_A,syn_47_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.021862536013752366,0.16348269982985378,1.0,0.0,1.0,4.800749736419063,0.4800749736419063,0.01416201638161014,0.7492546117001965,3.5,4.5,0.35,0.3486805846665291,1.0461103825535565,0.16837346625744953,0.09681718591094325,3.0,3.0,0.12098593525274118,1.0,0.45,0.16348269982985378,4.5,5,0,,,,,,,
syn,syn_47,Richards,0,0,synthetic,1,syn_47_A,syn_47_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.021862536013752366,0.19642069452946218,1.0,0.0,1.0,5.787504762764282,0.36171904767276764,0.010909884907231862,0.7492546117001965,3.5,4.5,0.40625,0.3486805846665291,1.2138919038277463,0.13406190798900944,0.08017879319665804,3.0,3.0,0.16485291034493274,1.0,0.28125,0.19642069452946218,4.5,11,0,,,,,,,
syn,syn_470,Diauxic,0,0,synthetic,1,syn_470_A,syn_470_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.9601046690132984,1.0,0.0,1.0,4.323698061331182,0.5404622576663978,0.1200130836266623,0.5744414341572384,3.5,6.0,0.75,0.02096237694515679,0.05596750412479031,0.09611079654132568,0.11015975036346573,3.0,3.0,0.9601046690132984,2.0,0.75,0.9601046690132984,6.0,4,0,,,,,,,
syn,syn_470,Diauxic,0,0,synthetic,1,syn_470_A,syn_470_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.9149361877101692,1.0,0.0,1.0,8.089830456625323,0.6741525380521103,0.07624468230918076,0.5744414341572384,3.5,6.0,0.625,0.03273521863512541,0.1591138871142511,0.08528813479766027,0.0886919077251644,3.0,3.0,0.9305248321299258,2.0,0.5,0.9149361877101692,6.0,9,0,,,,,,,
syn,syn_470,Diauxic,0,0,synthetic,1,syn_470_A,syn_470_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.9808486621542198,1.0,0.0,1.0,9.595777361406238,0.5997360850878899,0.06130304138463874,0.4169779943582542,3.5,15.0,0.6875,0.023761979898576202,0.1388258514639915,0.059768108633027346,0.0807512417513069,3.0,3.0,0.9861799510369652,10.0,0.9375,0.9808486621542198,15.0,11,0,,,,,,,
syn,syn_471,Logistic,1,0,synthetic,1,syn_471_A,syn_471_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.9798761559643648,1.0,0.0,1.0,5.987965031405202,0.7484956289256502,0.1224845194955456,0.47135661376199445,2.0,7.0,0.875,0.013946228609673428,0.020123844035635163,0.07947470359836302,0.1057917037136307,1.0,1.0,0.9938223845740383,2.5,0.875,0.9798761559643648,7.0,1,0,,,,,,,
syn,syn_471,Logistic,1,0,synthetic,1,syn_471_A,syn_471_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,0.9907122234403177,1.0,0.0,1.0,7.965245154946781,0.7965245154946781,0.09907122234403178,0.47135661376199445,2.0,7.0,0.85,0.012379399013430215,0.021512384427627818,0.07484509374382466,0.09828198350502011,1.0,1.0,0.991072785759013,2.5,0.7,0.9907122234403177,7.0,3,0,,,,,,,
syn,syn_471,Logistic,1,0,synthetic,1,syn_471_A,syn_471_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.9997487007093351,1.0,0.0,1.0,9.935085122244196,0.8279237601870163,0.08331239172577792,0.47135661376199445,2.0,7.0,0.8333333333333334,0.012379399013430215,0.038778551482702595,0.07071787682223134,0.0921753925624022,1.0,1.0,0.9852234375252552,2.5,0.5833333333333334,0.9997487007093351,7.0,6,0,,,,,,,
syn,syn_472,Richards,1,0,synthetic,1,syn_472_A,syn_472_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.01424229598566145,1.0,1.0,0.0,1.0,1.2489844371603183,0.15612305464503978,0.12321971300179232,0.9669103451652723,8.0,8.0,0.6875,0.12220411348166352,0.2723852309412975,0.14495949434867555,0.1745905495724843,4.5,4.5,0.5165448274173638,3.5,1.0,1.0,8.0,6,0,,,,,,,
syn,syn_472,Richards,1,0,synthetic,1,syn_472_A,syn_472_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.006796811920703643,0.8826799015597169,1.0,0.0,1.0,3.943374753350141,0.3286145627791784,0.07299025746991776,0.4196042726362812,9.5,10.0,0.625,0.058319134506641564,0.24730975646657952,0.07639713437221027,0.08149417358827363,5.0,5.0,0.9118251751477109,4.5,0.8333333333333334,0.8826799015597169,10.0,7,0,,,,,,,
syn,syn_472,Richards,1,0,synthetic,1,syn_472_A,syn_472_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0065971341357897555,0.9554539194965257,1.0,0.0,1.0,7.687938174633065,0.4804961359145666,0.059303549085045995,0.40727707384397727,9.5,15.0,0.65625,0.08115153135967346,0.3688692230236944,0.0696099243718646,0.08030815173650621,7.5,7.5,0.9720641161152108,2.0,0.9375,0.9554539194965257,15.0,11,0,,,,,,,
syn,syn_473,ModifiedGompertz,1,0,synthetic,1,syn_473_A,syn_473_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,5.131953797116006,0.6414942246395008,0.125,0.3404566282173418,1.5,8.0,1.0,,0.0,0.04462590577606813,0.11190399987266549,1.0,1.0,0.9485356789973657,6.0,1.0,1.0,8.0,0,0,,,,,,,
syn,syn_473,ModifiedGompertz,1,0,synthetic,1,syn_473_A,syn_473_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,6.1850045131142934,0.6185004513114294,0.1,0.28958658471182935,1.5,10.0,1.0,,0.0,0.03488543946406763,0.10163558631520432,1.0,1.0,0.9228478592710407,8.0,1.0,1.0,10.0,0,0,,,,,,,
syn,syn_473,ModifiedGompertz,1,0,synthetic,1,syn_473_A,syn_473_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,7.999795508200319,0.49998721926251993,0.0625,0.1642790709776777,1.5,16.0,1.0,,0.0,0.017249669755102125,0.08175691105909189,1.5,1.5,0.8971654611807218,14.0,1.0,1.0,16.0,0,0,,,,,,,
syn,syn_474,Flat,0,0,synthetic,1,syn_474_A,syn_474_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.20740857612201316,1.0,0.0,1.0,2.78390836558173,0.34798854569771626,0.025926072015251645,1.0862255448945632,5.5,5.5,0.5,0.7574168867095411,1.620769990506815,0.2903504722735023,0.21830596430540983,0.5,0.5,0.25765381851633135,5.0,0.6875,0.20740857612201316,5.5,7,1,,,,,,,
syn,syn_474,Flat,0,0,synthetic,1,syn_474_A,syn_474_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.1323202920881443,0.31323202920881443,0.1,1.1190305159549283,10.0,10.0,0.6,0.6530871950482843,1.5957830472948151,0.2684147789978623,0.24277172536943073,0.5,0.5,0.27277874575056454,9.5,1.0,1.0,10.0,8,1,,,,,,,
syn,syn_474,Flat,0,0,synthetic,1,syn_474_A,syn_474_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.04501053752805749,1.0,0.0,1.0,5.884296361767764,0.4058135421908803,0.0031041750019349993,1.2011497903772077,13.0,5.5,0.5862068965517241,0.7574168867095411,3.546257083875485,0.3207998809458574,0.24085270498676906,0.5,0.5,0.6781550141259794,5.0,0.3793103448275862,0.04501053752805749,5.5,11,1,,,,,,,
syn,syn_475,Richards,1,0,synthetic,1,syn_475_A,syn_475_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.05288316260062323,1.0,1.0,0.0,1.0,1.3738552347596753,0.13738552347596752,0.09471168373993769,0.7575131239445476,10.0,10.0,0.6,0.08511897454704412,0.219941527919601,0.10597508904004622,0.14122948663338372,8.0,8.0,0.49544627017153253,2.0,1.0,1.0,10.0,9,0,,,,,,,
syn,syn_475,Richards,1,0,synthetic,1,syn_475_A,syn_475_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.01166950264723508,0.9843808682774385,1.0,0.0,1.0,3.531021137602054,0.24351869914496926,0.06708354245725541,0.37971071059000017,11.5,14.0,0.6896551724137931,0.018782842212144112,0.06415269356109765,0.05342935509704281,0.08144288643048841,9.5,9.5,0.9843808682774385,3.5,0.9655172413793104,0.9843808682774385,14.0,10,0,,,,,,,
syn,syn_475,Richards,1,0,synthetic,1,syn_475_A,syn_475_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.01131651433468848,1.0,1.0,0.0,1.0,4.89392529907998,0.30587033119249873,0.06179271785408197,0.368224921774588,11.5,16.0,0.71875,0.01821468399857494,0.05933202112739441,0.049574337635792616,0.07936212132632817,9.5,9.5,0.9753532288696617,3.5,1.0,1.0,16.0,11,0,,,,,,,
syn,syn_476,ModifiedGompertz,1,0,synthetic,1,syn_476_A,syn_476_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.6605610626189,0.46605610626189,0.1,0.19709866613556803,1.5,10.0,1.0,,0.0,0.026484964222849516,0.10660565116853019,1.5,1.5,0.8681840075554332,8.0,1.0,1.0,10.0,0,0,,,,,,,
syn,syn_476,ModifiedGompertz,1,0,synthetic,1,syn_476_A,syn_476_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.762555792293885,0.3968796493578237,0.08333333333333333,0.16600430884943895,11.5,12.0,1.0,,0.0,0.02467813653086425,0.09753108373411391,1.5,1.5,0.8756632826877335,10.0,1.0,1.0,12.0,0,0,,,,,,,
syn,syn_476,ModifiedGompertz,1,0,synthetic,1,syn_476_A,syn_476_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.634442179490124,0.31961670203380166,0.06896551724137931,0.21752263126197757,14.5,14.5,1.0,,0.0,0.0273363070904367,0.09108883177337017,2.0,2.0,0.7952596918510654,12.5,1.0,1.0,14.5,0,0,,,,,,,
syn,syn_477,Gompertz,0,0,synthetic,1,syn_477_A,syn_477_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.6125247524337525,1.0,0.0,1.0,3.5702777645817307,0.44628472057271634,0.07656559405421906,0.315705373714519,4.5,6.5,0.75,0.20079509370802895,0.3992309370904929,0.0979814619159754,0.06562877230141878,2.0,2.0,0.8133198461417814,4.5,0.8125,0.6125247524337525,6.5,3,0,,,,,,,
syn,syn_477,Gompertz,0,0,synthetic,1,syn_477_A,syn_477_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.7527303908696843,0.3752730390869684,0.1,0.5433257015323711,10.0,10.0,0.8,0.11301976137069714,0.2837377336597537,0.0863787024554543,0.13033073827337632,2.5,2.5,0.6401425471279336,7.5,1.0,1.0,10.0,4,0,,,,,,,
syn,syn_477,Gompertz,0,0,synthetic,1,syn_477_A,syn_477_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.9723415546759202,1.0,0.0,1.0,8.760928950155932,0.5475580593847458,0.06077134716724501,0.3274041676992714,9.5,15.0,0.75,0.09353562274696409,0.27167652824209193,0.05787806590560057,0.08108129021020294,2.5,2.5,0.9793614436440917,8.0,0.9375,0.9723415546759202,15.0,7,0,,,,,,,
syn,syn_478,ModifiedGompertz,1,0,synthetic,1,syn_478_A,syn_478_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0010175835137465664,1.0,1.0,0.0,1.0,5.094155784120026,0.5094155784120026,0.09989824164862535,0.22626399432330635,3.0,10.0,0.95,0.0010175835137465664,0.0010175835137465664,0.028984817378377263,0.10370367789385307,2.0,2.0,0.8936320182164362,7.5,1.0,1.0,10.0,1,0,,,,,,,
