FileName,Test Id,Model Name,Is_Valid,had_outliers,source_type,is_synthetic,base_curve_id,aug_id,tmax_original,train_horizon,observed_tmax,is_censored,n_points_observed,max_gap_hours,median_dt_hours,missing_frac_on_grid,low_resolution,too_sparse,initial_OD,final_OD,max_OD,min_OD,range_OD,auc,auc_per_hour,net_change_per_hour,max_slope,time_of_max_slope,time_of_max_OD,monotonicity_fraction,largest_drop_frac,dip_fraction,roughness,noise_residual_std,lag_time,lag_time_est,plateau_OD,growth_phase_duration,symmetry_factor,final_to_peak_ratio,time_to_peak,num_slope_sign_changes,multi_phase_flag,logistic_fit_mse,logistic_AIC,gompertz_AIC,richards_AIC,flat_AIC,best_model_AIC,best_model_name,has_late_data,late_window_start,late_tmax,late_n_points,late_slope,late_delta,late_max_increase,late_growth_detected
SD,SD_483,Gompertz_VALID_fast,1,0,lab,0,SD_483_A,SD_483_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.05998532630895148,0.9960834408696249,1.0,0.0,1.0,9.735820761438315,0.8113183967865263,0.07800817621338944,0.6708695512407381,2.0,10.5,0.5833333333333334,0.05998532630895148,0.1746521433917,0.09352184915949605,0.10130942090111722,1.5,1.5,0.9946890367264041,3.5,0.875,0.9960834408696249,10.5,11,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_483,Gompertz_VALID_fast,1,0,lab,0,SD_483_A,SD_483_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0584631156995117,1.0,1.0,0.0,1.0,13.245162767342123,0.8278226729588827,0.05884605526878052,0.6538453086253175,2.0,16.0,0.53125,0.0584631156995117,0.3253482690139631,0.0828931186097735,0.09267136976952793,1.5,1.5,0.9260775551407991,7.0,1.0,1.0,16.0,15,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_484,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_484_A,SD_484_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.7889059500115057,0.3193555090391316,1.0,0.0,1.0,3.652708524731193,0.4565885655913991,-0.058693805121546754,0.38138964783745927,3.5,1.0,0.5625,0.4214701670487778,1.4677597552941317,0.18611238250577022,0.15224886913323443,0.5,0.5,0.19796740852919797,,0.125,0.3193555090391316,1.0,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_484,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_484_A,SD_484_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.8555782947005042,0.0,1.0,0.0,1.0,6.020759956975825,0.5017299964146521,-0.07129819122504201,0.2609308188803152,3.5,1.0,0.4166666666666667,0.28835223096702883,1.534770222212754,0.108596461579775,0.10373580799164114,0.5,0.5,0.1690800735430981,,0.08333333333333333,0.0,1.0,9,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_484,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_484_A,SD_484_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.8620137972228965,0.0,1.0,0.0,1.0,6.650779663547898,0.41567372897174365,-0.05387586232643103,0.24930361270938795,3.5,1.0,0.375,0.2755031131292529,1.649006653237937,0.0932759427869642,0.09138764984200885,0.5,0.5,0.03120006917238547,,0.0625,0.0,1.0,11,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_485,Gompertz_VALID_fast,1,0,lab,0,SD_485_A,SD_485_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.020944392402330213,0.9932569763424948,1.0,0.0,1.0,5.239368593063396,0.6549210741329246,0.12153907299252056,0.6409171351548137,2.5,4.5,0.5625,0.029057605920803753,0.10141897811162898,0.10946304374496883,0.12160627150623525,2.0,2.0,0.9417508143083717,1.5,0.5625,0.9932569763424948,4.5,5,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_485,Gompertz_VALID_fast,1,0,lab,0,SD_485_A,SD_485_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.020944392402330213,0.9719661866981797,1.0,0.0,1.0,7.093633514650689,0.7093633514650689,0.09510217942958495,0.6409171351548137,2.5,4.5,0.55,0.055871326454152936,0.17080974829734458,0.10280917031439683,0.10926078165468012,2.0,2.0,0.9270790247912648,1.5,0.45,0.9719661866981797,4.5,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_485,Gompertz_VALID_fast,1,0,lab,0,SD_485_A,SD_485_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.020944392402330213,0.9263558797449196,1.0,0.0,1.0,8.96466453435184,0.7470553778626533,0.07545095727854911,0.6409171351548137,2.5,4.5,0.5416666666666666,0.055871326454152936,0.22726797840046992,0.09636798410367063,0.09417468260917225,2.0,2.0,0.9248833293200074,1.5,0.375,0.9263558797449196,4.5,9,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_486,Diauxic_VALID_diauxic,1,0,lab,0,SD_486_A,SD_486_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,0.976550723917945,1.0,0.0,1.0,8.008405417941802,0.8008405417941802,0.0976550723917945,0.626958908918863,1.5,7.5,0.75,0.0641099623083432,0.16822697648605234,0.09709908324373853,0.110704889142379,1.0,1.0,0.8898961944438197,2.0,0.75,0.976550723917945,7.5,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_486,Diauxic_VALID_diauxic,1,0,lab,0,SD_486_A,SD_486_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9498551924148826,1.0,0.0,1.0,12.237716155788883,0.8439804245371644,0.06550725464930225,0.626958908918863,1.5,7.5,0.6896551724137931,0.0641099623083432,0.2913919163622628,0.08604988146792805,0.08863499758309074,1.0,1.0,0.9556152567252083,2.0,0.5172413793103449,0.9498551924148826,7.5,13,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_486,Diauxic_VALID_diauxic,1,0,lab,0,SD_486_A,SD_486_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,10.833222301602675,0.6770763938501672,0.0625,0.4883604437430438,1.5,16.0,0.71875,0.049937514557758855,0.23059720287690755,0.06622003441884794,0.09299256476202651,1.0,1.0,0.8285420889976522,14.5,1.0,1.0,16.0,12,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_487,Gompertz_Invalid_Collapse,0,0,lab,0,SD_487_A,SD_487_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.024029683918855488,1.0,1.0,0.0,1.0,1.0460077160282337,0.13075096450352922,0.12199628951014306,0.8030877244810442,8.0,8.0,0.5625,0.04203879373626683,0.15385569666046522,0.12717722934362638,0.16222008382458095,7.0,7.0,0.5984561377594779,1.0,1.0,1.0,8.0,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_487,Gompertz_Invalid_Collapse,0,0,lab,0,SD_487_A,SD_487_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.018785551624500275,0.9889673665955487,1.0,0.0,1.0,4.654528802113501,0.3878774001761251,0.08084848458092071,0.5524720211204233,7.5,10.5,0.5833333333333334,0.03286443270045199,0.1687825772353462,0.08444870935902658,0.09515308196743096,7.0,7.0,0.9907306969356577,2.0,0.875,0.9889673665955487,10.5,11,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_487,Gompertz_Invalid_Collapse,0,0,lab,0,SD_487_A,SD_487_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.018785551624500275,0.05727874511510446,1.0,0.0,1.0,6.391458272463825,0.44079022568716036,0.0026547029993520127,0.5524720211204233,7.5,10.5,0.5172413793103449,0.37277989989181454,1.1289785795651064,0.13060794192120373,0.06210350458299187,7.0,7.0,0.6988585646468909,2.0,0.7241379310344828,0.05727874511510446,10.5,11,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_488,Gompertz_Invalid_Obvious,0,0,lab,0,SD_488_A,SD_488_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.05187121735525644,1.0,1.0,0.0,1.0,3.7994133451160854,0.4749266681395107,0.11851609783059294,0.6073311650469901,4.5,8.0,0.625,0.0356228853459743,0.06971205173246925,0.10130855674931956,0.1176476634148138,4.0,4.0,0.9781001738354483,1.5,1.0,1.0,8.0,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_488,Gompertz_Invalid_Obvious,0,0,lab,0,SD_488_A,SD_488_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0917347590889456,0.05111640467211192,1.0,0.0,1.0,4.211513820093602,0.35095948500780016,-0.0033848628680694733,0.5421327983574973,4.5,7.5,0.5,0.4019669147789557,1.0818276939068259,0.14842395003977654,0.08413211589393538,4.0,4.0,0.050620429031671244,3.5,0.625,0.05111640467211192,7.5,13,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_488,Gompertz_Invalid_Obvious,0,0,lab,0,SD_488_A,SD_488_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0917347590889456,0.0598217296387301,1.0,0.0,1.0,4.452981368825766,0.27831133555161036,-0.0019945643406384687,0.5421327983574973,4.5,7.5,0.5625,0.4019669147789557,1.109503177625028,0.12863241798976116,0.07337856643150753,4.0,4.0,0.05599552324537668,3.5,0.46875,0.0598217296387301,7.5,15,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_489,Gompertz_VALID_plain,1,0,lab,0,SD_489_A,SD_489_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0765727469188362,1.0,1.0,0.0,1.0,0.9178691552912897,0.1147336444114112,0.11542840663514548,1.0218996187182625,8.0,8.0,0.5625,0.05292526343976103,0.10155139390571724,0.1468482896099231,0.17375494622876897,7.5,7.5,0.48905019064086874,0.5,1.0,1.0,8.0,10,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_489,Gompertz_VALID_plain,1,0,lab,0,SD_489_A,SD_489_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.06206878664064911,0.9567990629756381,1.0,0.0,1.0,2.6094430185742397,0.26094430185742395,0.0894730276334989,0.6345922838710143,7.5,9.5,0.6,0.043200937024361896,0.12551706195162313,0.0994995323640095,0.10545342873887308,7.5,7.5,0.9679562211558373,1.5,0.95,0.9567990629756381,9.5,11,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_489,Gompertz_VALID_plain,1,0,lab,0,SD_489_A,SD_489_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.06112084373010638,0.9460807136794592,1.0,0.0,1.0,4.447400204864412,0.370616683738701,0.07374665582911273,0.6249005001397905,7.5,9.5,0.625,0.062163832716475076,0.16778546630679736,0.09185793283304795,0.09602040877305212,7.5,7.5,0.9436451561539738,1.5,0.7916666666666666,0.9460807136794592,9.5,12,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_49,Logistic_Invalid_Collapse,0,0,lab,0,SD_49_A,SD_49_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.44656688625363417,0.19943937159169356,1.0,0.0,1.0,3.908109539601951,0.4885136924502439,-0.030890939332742576,1.3383846064385305,4.5,5.0,0.375,0.6599250999358539,1.7463150381057777,0.3021152881927559,0.21466830064708167,1.0,1.0,0.19943937159169356,,0.625,0.19943937159169356,5.0,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_49,Logistic_Invalid_Collapse,0,0,lab,0,SD_49_A,SD_49_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.06099272794691965,1.0,1.0,0.0,1.0,1.4152111322070458,0.14152111322070457,0.09390072720530804,0.6842412865157831,9.0,10.0,0.5,0.06025846011688554,0.19788512921784263,0.11075947459320608,0.14081722851294626,9.0,9.0,0.5955941725333511,1.0,1.0,1.0,10.0,8,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_49,Logistic_Invalid_Collapse,0,0,lab,0,SD_49_A,SD_49_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.06613385670005473,0.1682706849705553,1.0,0.0,1.0,3.9432405313204093,0.2719476228496834,0.007043919191069005,0.7944130875473585,9.5,10.0,0.4827586206896552,0.3712131367239532,1.25689513568532,0.14909658484498384,0.09161292150550936,9.0,9.0,0.13644428848780288,1.0,0.6896551724137931,0.1682706849705553,10.0,12,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_490,ModifiedGompertz_VALID_decline,1,0,lab,0,SD_490_A,SD_490_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,2.5212965788744968,0.3151620723593121,0.125,0.5326967594509255,8.0,8.0,0.8125,0.0694811132797925,0.10629076810534725,0.08296824545867613,0.1441845493113753,2.5,2.5,0.7336516202745372,5.5,1.0,1.0,8.0,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_490,ModifiedGompertz_VALID_decline,1,0,lab,0,SD_490_A,SD_490_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.47390760742456195,1.0,0.0,1.0,6.375062582745944,0.4396594884652375,0.03268328327065945,0.29687168720467105,9.5,10.5,0.6206896551724138,0.1130694611657953,0.5770764322012979,0.06909860162658633,0.03512430083939134,3.0,3.0,0.6937901742235861,7.0,0.7241379310344828,0.47390760742456195,10.5,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_490,ModifiedGompertz_VALID_decline,1,0,lab,0,SD_490_A,SD_490_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.14044434216892496,1.0,0.0,1.0,6.863063740883014,0.4289414838051884,0.00877777138555781,0.29687168720467105,9.5,10.5,0.5625,0.12300359777653505,0.9105396974569349,0.07564344902654975,0.024234007592270835,3.0,3.0,0.3781192223418372,7.0,0.65625,0.14044434216892496,10.5,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_491,Logistic_VALID_plain,1,0,lab,0,SD_491_A,SD_491_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0034206153098079992,0.9661320837007554,1.0,0.0,1.0,6.322135846947265,0.6322135846947264,0.09627114683909474,0.6766183627169957,4.0,5.0,0.65,0.022161262949733196,0.06896808274574753,0.10168804152989848,0.104566180648494,3.0,3.0,0.9833221426951759,1.5,0.5,0.9661320837007554,5.0,4,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_491,Logistic_VALID_plain,1,0,lab,0,SD_491_A,SD_491_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0034206153098079992,0.9652201939894093,1.0,0.0,1.0,10.740235482078756,0.7407058953157762,0.0663310054261794,0.6766183627169957,4.0,5.0,0.5862068965517241,0.022161262949733196,0.1026577673126117,0.08749942142770473,0.08823072830456821,3.0,3.0,0.9866694623184036,1.5,0.3448275862068966,0.9652201939894093,5.0,8,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_491,Logistic_VALID_plain,1,0,lab,0,SD_491_A,SD_491_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.003412086841771028,0.9907437767572156,1.0,0.0,1.0,12.195717565071195,0.7622323478169497,0.06170823061971528,0.6749313802424938,4.0,15.5,0.59375,0.022106009258333392,0.10846720064947807,0.08349178974423865,0.08743341806793022,3.0,3.0,0.9907437767572156,1.5,0.96875,0.9907437767572156,15.5,10,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_492,Logistic_VALID_plain,1,0,lab,0,SD_492_A,SD_492_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.039435305834363936,1.0,1.0,0.0,1.0,0.9510446907561738,0.11888058634452173,0.12007058677070451,0.691648738893109,8.0,8.0,0.6875,0.03007675567166626,0.09113597802912558,0.11523250380242583,0.15528101560965538,7.0,7.0,0.6541756305534455,1.0,1.0,1.0,8.0,5,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_492,Logistic_VALID_plain,1,0,lab,0,SD_492_A,SD_492_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.03715422337399847,0.99001188355896,1.0,0.0,1.0,4.802522496564764,0.4002102080470637,0.07940480501541346,0.6279644932586973,7.5,10.5,0.7083333333333334,0.02992746089537268,0.11937712173996694,0.08761799849368228,0.09665420739021441,7.0,7.0,0.9810101866101113,1.5,0.875,0.99001188355896,10.5,9,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_492,Logistic_VALID_plain,1,0,lab,0,SD_492_A,SD_492_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.03702451743274293,0.9626439393752393,1.0,0.0,1.0,8.714306898293287,0.5446441811433305,0.05785121387140602,0.625772259959853,7.5,12.5,0.625,0.029822983688414295,0.16690663317187757,0.07799031070622803,0.08219541108088876,7.0,7.0,0.9728140670076392,1.5,0.78125,0.9626439393752393,12.5,12,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_493,Gompertz_VALID_fast,1,0,lab,0,SD_493_A,SD_493_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.9635506338990176,1.0,0.0,1.0,7.257879625310742,0.9072349531638427,0.1204438292373772,1.0457843188093028,0.5,7.0,0.5625,0.0280631908557748,0.07636954478443514,0.14721627233669912,0.12919765403139838,0.5,0.5,0.9916138247547924,1.0,0.875,0.9635506338990176,7.0,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_493,Gompertz_VALID_fast,1,0,lab,0,SD_493_A,SD_493_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,0.9655556164177755,1.0,0.0,1.0,9.203289010904518,0.9203289010904518,0.09655556164177756,1.0457843188093028,0.5,7.0,0.5,0.017263663503117477,0.07971427336192183,0.13375467104578015,0.11825115115955727,0.5,0.5,0.9739918893011209,1.0,0.7,0.9655556164177755,7.0,9,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_493,Gompertz_VALID_fast,1,0,lab,0,SD_493_A,SD_493_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9574901061214186,1.0,0.0,1.0,13.582970315129336,0.9367565734571955,0.0660338004221668,1.0457843188093028,0.5,7.0,0.4827586206896552,0.021874909535123388,0.15246124716624754,0.11381473514196072,0.09946524569139935,0.5,0.5,0.9767728311792304,1.0,0.4827586206896552,0.9574901061214186,7.0,15,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_494,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_494_A,SD_494_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.05096623527361894,1.0,1.0,0.0,1.0,1.8227152811324903,0.22783941014156128,0.11862922059079763,0.6483285264556793,8.0,8.0,0.8125,0.05096623527361894,0.07028398663724666,0.09654308700229607,0.14932982530543704,2.0,2.0,0.6758357367721604,6.0,1.0,1.0,8.0,5,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_494,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_494_A,SD_494_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.03843043640396226,0.9581427275120903,1.0,0.0,1.0,3.243298937262431,0.3243298937262431,0.0919712291108128,0.4568106130990439,8.0,9.5,0.8,0.041857272487909714,0.09485401168551238,0.0710880028931874,0.09832641441892616,5.0,5.0,0.9678828537365438,4.0,0.95,0.9581427275120903,9.5,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_494,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_494_A,SD_494_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.03101271942826815,1.0,1.0,0.0,1.0,4.401873149178339,0.3668227624315283,0.08074894004764432,0.36863852460533486,8.0,12.0,0.8333333333333334,0.03101271942826815,0.05208378102248784,0.052535070806862795,0.09753231997236414,5.0,5.0,0.9331934970067502,6.5,1.0,1.0,12.0,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_495,Logistic_Invalid_NearReal,0,0,lab,0,SD_495_A,SD_495_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.8744843221855891,1.0,0.0,1.0,3.508395000894069,0.29236625007450573,0.07287369351546576,0.9028474121914022,8.5,9.5,0.625,0.2714678837016351,0.48594985291685283,0.14031709948933846,0.1265296823146705,2.0,2.0,0.838957498589746,7.5,0.7916666666666666,0.8744843221855891,9.5,12,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_495,Logistic_Invalid_NearReal,0,0,lab,0,SD_495_A,SD_495_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9203170611943426,1.0,0.0,1.0,5.481327211370013,0.3780225663013802,0.06347014215133398,0.9028474121914022,8.5,9.5,0.5517241379310345,0.2714678837016351,0.6611198344862963,0.13325754332553333,0.1239367417389128,2.0,2.0,0.77233928760441,7.5,0.6551724137931034,0.9203170611943426,9.5,14,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_495,Logistic_Invalid_NearReal,0,0,lab,0,SD_495_A,SD_495_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.8716607409222544,1.0,0.0,1.0,6.73300844166656,0.42081302760416,0.0544787963076409,0.9028474121914022,8.5,9.5,0.5625,0.2714678837016351,0.7534147681892871,0.12801141014390202,0.11216424272163629,2.0,2.0,0.8200844712620047,7.5,0.59375,0.8716607409222544,9.5,16,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_496,Diauxic_VALID_diauxic,1,0,lab,0,SD_496_A,SD_496_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.03175951924644344,0.9405050978370206,1.0,0.0,1.0,3.3167734494654852,0.41459668118318566,0.11359319732382214,0.7698318873228898,5.0,5.5,0.5625,0.06325545604302729,0.16526649432119894,0.1279200663905593,0.12565072584248455,4.5,4.5,0.8980029780555665,1.0,0.6875,0.9405050978370206,5.5,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_496,Diauxic_VALID_diauxic,1,0,lab,0,SD_496_A,SD_496_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.03175951924644344,0.9233254072145065,1.0,0.0,1.0,5.171279339104032,0.5171279339104032,0.0891565887968063,0.7698318873228898,5.0,5.5,0.55,0.06325545604302729,0.19722757359411297,0.1170986411515711,0.11112278111382777,4.5,4.5,0.9198082544018031,1.0,0.55,0.9233254072145065,5.5,8,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_496,Diauxic_VALID_diauxic,1,0,lab,0,SD_496_A,SD_496_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.014864704912992086,0.9554332538964682,1.0,0.0,1.0,6.077875803700123,0.419163848531043,0.06486679648161904,0.3844999034064589,11.5,13.0,0.5517241379310345,0.029606042866081428,0.15236747478187207,0.06415575721623945,0.08259198556707967,4.5,4.5,0.9823226310807327,8.0,0.896551724137931,0.9554332538964682,13.0,9,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_497,Flat_Invalid_NoGrowth,0,0,lab,0,SD_497_A,SD_497_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.3110592952843276,0.1560553930568008,1.0,0.0,1.0,4.386295430984116,0.43862954309841157,-0.015500390222752677,1.5596123597239226,1.5,3.5,0.4,0.5148933320850696,2.4130206164163965,0.29390331767482175,0.2123884106993092,1.5,1.5,0.26007543139447725,,0.35,0.1560553930568008,3.5,10,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_497,Flat_Invalid_NoGrowth,0,0,lab,0,SD_497_A,SD_497_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.3000906549026012,0.6093713051815449,1.0,0.0,1.0,6.122187525553588,0.42221982934852326,0.0213297000192375,1.152473587039374,1.5,12.0,0.5172413793103449,0.43254174834190473,2.728622616781929,0.24352760024042,0.1807059391117492,1.5,1.5,0.5674582516580953,,0.8275862068965517,0.6093713051815449,12.0,15,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_497,Flat_Invalid_NoGrowth,0,0,lab,0,SD_497_A,SD_497_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.3000906549026012,0.7466073799684924,1.0,0.0,1.0,6.9840909431407034,0.43650568394629397,0.0279072953166182,1.152473587039374,1.5,12.0,0.53125,0.43254174834190473,2.926766840664257,0.23719785742787886,0.17643595038553622,1.5,1.5,0.5401315659380971,,0.75,0.7466073799684924,12.0,17,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_498,Gompertz_Invalid_Subtle,0,0,lab,0,SD_498_A,SD_498_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.9952248159735194,1.0,0.0,1.0,5.4859887984039215,0.6857485998004902,0.12440310199668993,0.4295743557931455,2.5,4.5,0.8125,0.061050448707614446,0.13737839638216565,0.07699858905818963,0.11449792910765934,1.5,1.5,0.9619455979637331,2.5,0.5625,0.9952248159735194,4.5,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_498,Gompertz_Invalid_Subtle,0,0,lab,0,SD_498_A,SD_498_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.9879268369098169,1.0,0.0,1.0,9.225272024142797,0.7687726686785664,0.0823272364091514,0.41482672718639746,2.5,9.5,0.75,0.05895453834501174,0.1573957991608811,0.06671983387977069,0.09078313633394708,1.5,1.5,0.9858833865188075,3.0,0.7916666666666666,0.9879268369098169,9.5,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_498,Gompertz_Invalid_Subtle,0,0,lab,0,SD_498_A,SD_498_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.999933014333156,1.0,0.0,1.0,12.924325528589184,0.807770345536824,0.06249581339582225,0.40673292881670475,2.5,14.0,0.65625,0.05780426013227635,0.22671455690753306,0.059827524487749334,0.08179233164715762,1.5,1.5,0.9797278643215029,3.0,0.875,0.999933014333156,14.0,10,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_499,ModifiedGompertz_Invalid_NearReal,0,0,lab,0,SD_499_A,SD_499_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.770164516873377,0.4712705646091721,0.125,0.505066060087156,4.0,8.0,0.9375,0.005547205042940699,0.005547205042940699,0.07630585282396996,0.1191208384502061,3.0,3.0,0.9396665256787076,4.5,1.0,1.0,8.0,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_499,ModifiedGompertz_Invalid_NearReal,0,0,lab,0,SD_499_A,SD_499_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.6698633689459035,1.0,0.0,1.0,6.207295185569375,0.517274598797448,0.05582194741215862,0.46538898086350555,4.0,8.5,0.8333333333333334,0.22231342546599875,0.5432450928753658,0.09828664200904264,0.08593030357520018,3.0,3.0,0.589673492712643,5.0,0.7083333333333334,0.6698633689459035,8.5,4,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_499,ModifiedGompertz_Invalid_NearReal,0,0,lab,0,SD_499_A,SD_499_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,7.546124167330795,0.520422356367641,0.06896551724137931,0.41679070028815646,4.0,14.5,0.8620689655172413,0.1990983286959438,0.48651668173904455,0.08299952038991121,0.10080443641201567,3.5,3.5,0.8285999283646271,10.5,1.0,1.0,14.5,4,0,,,,,,,,0,16.0,,0,,,,0
